# time [s],                    x_linear_position [m],                    y_linear_position [m],                    z_linear_position [m],                    x_orientation,                    y_orientation,                    z_orientation,                    w_orientation
1.536097617670498848e+09,6.254899874336674111e+05,5.041744660471493378e+06,2.461757850344243792e+01,-5.454958389524216036e-03,-2.745639703713962862e-02,9.739091662157995932e-01,-2.252050746576404749e-01
1.536097618132909298e+09,6.254895690885648364e+05,5.041744575603886507e+06,2.457511028650507257e+01,-1.990715948430021170e-02,-2.249168838379586935e-02,9.767673211554083190e-01,-2.121872505071881188e-01
1.536097618611498117e+09,6.254894219859011937e+05,5.041744505865087733e+06,2.456214394055864503e+01,-2.003099790685289663e-02,-2.238146929812243752e-02,9.779235987996691692e-01,-2.067928041920619464e-01
1.536097619056511402e+09,6.254892742124911165e+05,5.041744442086441442e+06,2.455374089887440192e+01,-2.010284675986311748e-02,-2.231695761605069148e-02,9.785833466933061553e-01,-2.036478885955886886e-01
1.536097619475106716e+09,6.254891292603345355e+05,5.041744366705182008e+06,2.455692837598852307e+01,-1.807670153351703072e-04,-1.002840230193481445e-02,9.795514566402410139e-01,-2.009436295694365660e-01
1.536097619909507036e+09,6.254889784788681427e+05,5.041744297864845023e+06,2.454978883736223594e+01,-1.756879050870390076e-04,-1.002849256884058050e-02,9.794495590436982368e-01,-2.014397174334337515e-01
1.536097620378273010e+09,6.254886944477845682e+05,5.041744205759214237e+06,2.454962346090017178e+01,1.286354030785551855e-02,-1.114148229117444509e-02,9.795957592912509782e-01,-2.002561986099331837e-01
1.536097620855250597e+09,6.254885493680208456e+05,5.041744131709726527e+06,2.455151095282625917e+01,1.286600212353799025e-02,-1.113863933582074847e-02,9.795514812287134943e-01,-2.004726722666633210e-01
1.536097621281770945e+09,6.254884257634322857e+05,5.041744077420571819e+06,2.455232760980737439e+01,1.039824893377617153e-02,-2.864486717649817032e-03,9.788985391308799855e-01,-2.040620523820744769e-01
1.536097621686795235e+09,6.254882834128850373e+05,5.041744006472066045e+06,2.455654990366036827e+01,1.040181488780989212e-02,-2.851510491670334029e-03,9.786431669592228211e-01,-2.052832747667926450e-01
1.536097622153795958e+09,6.254877759812464938e+05,5.041743892665836960e+06,2.455782266137966019e+01,1.293703126318389122e-02,1.899386975846640343e-03,9.788774544948763978e-01,-2.040292984667704812e-01
1.536097622618678570e+09,6.254876426889143186e+05,5.041743836480671540e+06,2.455844072730761241e+01,1.293668978110181292e-02,1.901711412425453537e-03,9.788407796330631516e-01,-2.042051754450616152e-01
1.536097623034275532e+09,6.254875069555455120e+05,5.041743766917008907e+06,2.456149021795384613e+01,1.293867778267339917e-02,1.888138243023262030e-03,9.790544764154652801e-01,-2.031781429240125947e-01
1.536097623495877743e+09,6.254873498884808505e+05,5.041743706123046577e+06,2.457084094614817360e+01,2.281167498180433975e-02,-8.536567049939812815e-03,9.787636763170506349e-01,-2.035397269081836713e-01
1.536097623940425396e+09,6.254872244288499933e+05,5.041743640527686104e+06,2.457543392819668426e+01,2.280249947503835278e-02,-8.561046090547107246e-03,9.789815734099555078e-01,-2.024890945984364476e-01
1.536097624404572487e+09,6.254869028739253990e+05,5.041743564807628281e+06,2.458318766632053354e+01,1.876338532727968994e-02,-1.822464422087893138e-02,9.796363964219328979e-01,-1.990686527797176086e-01
1.536097624879856110e+09,6.254867599171631737e+05,5.041743500566372648e+06,2.458221475167819392e+01,1.883485538128550421e-02,-1.815077157268117983e-02,9.788465796891395732e-01,-2.029166605898966025e-01
1.536097625312066793e+09,6.254866084924059687e+05,5.041743429050502367e+06,2.459271865436567239e+01,3.318668269906974860e-02,-3.442785934721696818e-04,9.778746309699828387e-01,-2.065423241589992576e-01
1.536097625790810585e+09,6.254864757107781479e+05,5.041743362289807759e+06,2.459310184786223985e+01,3.318650326435316350e-02,-3.611611880244987283e-04,9.779795760865446219e-01,-2.060448357063671687e-01
1.536097626313870668e+09,6.254860707178055309e+05,5.041743143646424636e+06,2.463720817624407644e+01,7.371209006755732873e-02,8.176882716461612161e-03,9.751041248351262070e-01,-2.089775396937101348e-01
1.536097626707007408e+09,6.254859590205892455e+05,5.041743094652261585e+06,2.463998041163503316e+01,7.368365947289545748e-02,8.429232454312774944e-03,9.743828482366393429e-01,-2.123151700401259001e-01
1.536097627151415110e+09,6.254858176141794538e+05,5.041743017298089340e+06,2.464300570335220542e+01,6.882761988968762179e-02,2.889231771141916039e-02,9.725817949731028200e-01,-2.202558621342020073e-01
1.536097627619743586e+09,6.254857052245640662e+05,5.041742952957580797e+06,2.464558344575955573e+01,6.903638489513669318e-02,2.838987219110801485e-02,9.741613830479785019e-01,-2.131609544349833407e-01
1.536097628063221931e+09,6.254855690375155536e+05,5.041742876943658106e+06,2.465716305936682673e+01,6.914527925033686628e-02,2.812361356244677882e-02,9.749756147267354400e-01,-2.094052134160157008e-01
1.536097628496752262e+09,6.254853375739000039e+05,5.041742831211946905e+06,2.470358006026573250e+01,1.156352506294944654e-01,1.337947275835708362e-02,9.688565987762035592e-01,-2.185551864595500493e-01
1.536097628952377319e+09,6.254851940452851122e+05,5.041742755380916409e+06,2.472629342223648408e+01,1.155438770181418939e-01,1.414687114008321075e-02,9.673842767254401398e-01,-2.249825319107219834e-01
1.536097629403838158e+09,6.254851569920739857e+05,5.041742718370181508e+06,2.469185273507911660e+01,4.413140705594168628e-02,5.773169064720862220e-04,9.712710739986359920e-01,-2.338473571156802211e-01
1.536097629847154856e+09,6.254850864512155531e+05,5.041742654351185076e+06,2.470381007118851002e+01,4.410937405003154121e-02,1.509140305644987145e-03,9.661161684634166358e-01,-2.543061828780804889e-01
1.536097630343060493e+09,6.254848083041476784e+05,5.041742586380447261e+06,2.477535491663435252e+01,1.211191728910279153e-01,-3.975272709370077616e-03,9.529699237162327918e-01,-2.777816906445729206e-01
1.536097630819245100e+09,6.254847276614973089e+05,5.041742504346026108e+06,2.478827417041367909e+01,1.211788849913899291e-01,-1.155277959650908562e-03,9.462467197255318707e-01,-2.998857925506809852e-01
1.536097631255837917e+09,6.254846539523830870e+05,5.041742419003654271e+06,2.478304125939814995e+01,1.039521579138043827e-01,-1.176766874171559889e-02,9.482259794509062534e-01,-2.998715770656134039e-01
1.536097631699859142e+09,6.254845407885379391e+05,5.041742321720776148e+06,2.481633165061278135e+01,1.040217317714543649e-01,-1.113590956405781374e-02,9.463866660354807170e-01,-3.056268135941215824e-01
1.536097632113490582e+09,6.254844391340047587e+05,5.041742240579059348e+06,2.482729814841482252e+01,6.842288821257390408e-02,-3.062945300001243196e-02,9.457051693527215308e-01,-3.162623557066348012e-01
1.536097632649185419e+09,6.254841367473657010e+05,5.041742130143894814e+06,2.489680706002505772e+01,6.853806490221017733e-02,-3.037085250516985760e-02,9.445041398903009089e-01,-3.198313222741838158e-01
1.536097633050477505e+09,6.254840281496341340e+05,5.041742043063036166e+06,2.492848455766123550e+01,6.876652923716171373e-02,-2.984994939869977520e-02,9.420502493138520617e-01,-3.269884902336452903e-01
1.536097633516176701e+09,6.254839140168034937e+05,5.041741924366591498e+06,2.497728148226561373e+01,8.930786455142701585e-02,-1.598700995788829987e-02,9.399416009328138699e-01,-3.290566937136055192e-01
1.536097634020912647e+09,6.254838198919834103e+05,5.041741818020001054e+06,2.500713125655522617e+01,8.942757796906250500e-02,-1.530318452861694628e-02,9.373962397282918912e-01,-3.362392163105451526e-01
1.536097634450839043e+09,6.254834512910505291e+05,5.041741664144064300e+06,2.510877340916317735e+01,1.034223032371402728e-01,-2.548913456729862831e-02,9.352606200903003097e-01,-3.375525199438477175e-01
1.536097634861004829e+09,6.254833572523314506e+05,5.041741574097906239e+06,2.513091944224693819e+01,1.034983512720791116e-01,-2.517856373636476186e-02,9.342431315925160407e-01,-3.403584908362715655e-01
1.536097635402215481e+09,6.254832579570109956e+05,5.041741464023626409e+06,2.514884587041642305e+01,1.068176679394947787e-01,-1.717770077490176836e-02,9.336284118573244806e-01,-3.415155940580549832e-01
1.536097635749764919e+09,6.254831560703192372e+05,5.041741356387066655e+06,2.516067914802024674e+01,1.067792661729743686e-01,-1.741481850336999704e-02,9.343843547744192790e-01,-3.394418800985645746e-01
1.536097636227706909e+09,6.254830514506854815e+05,5.041741252080466598e+06,2.516453396004046539e+01,1.007366223293665597e-01,-2.204738914586022377e-02,9.338446676762695020e-01,-3.424911417921921997e-01
1.536097636693963289e+09,6.254826794849695871e+05,5.041741090818643570e+06,2.522656665282492483e+01,1.007539747234938721e-01,-2.196795447682799510e-02,9.335743333690604828e-01,-3.432273439398964565e-01
1.536097637132445335e+09,6.254825690900848713e+05,5.041741009869183414e+06,2.521170348292257657e+01,4.120580561425531141e-02,-8.335386844855412203e-02,9.310021829148783512e-01,-3.529718821748737967e-01
1.536097637582131863e+09,6.254824591062078252e+05,5.041740889208734035e+06,2.522385218557261410e+01,4.146368678153669607e-02,-8.322588828087856827e-02,9.299048555745571543e-01,-3.558527417025246775e-01
1.536097638014207363e+09,6.254823482932413463e+05,5.041740770499221981e+06,2.523591763090660223e+01,4.173473327191619398e-02,-8.309029931574847538e-02,9.287400484188965688e-01,-3.588817864718228390e-01
